cisp,mes,ano,aisp,risp,arma_fabricacao_caseira,carabina,espingarda,fuzil,garrucha,garruchao,metralhadora,outros,pistola,revolver,submetralhadora,total
129,10,2012,25,4,0,0,0,0,0,0,0,0,0,1,0,1
129,11,2012,25,4,0,0,0,0,0,0,0,0,0,4,0,4
129,12,2012,25,4,0,0,0,0,0,0,0,0,0,0,0,0
130,1,2012,32,6,0,0,1,0,0,0,0,0,0,3,0,4
130,2,2012,32,6,0,0,0,0,0,0,0,0,0,1,0,1
130,3,2012,32,6,0,1,2,0,0,0,0,0,0,0,0,3
130,4,2012,32,6,0,0,3,0,0,0,0,1,0,0,0,4
130,5,2012,32,6,0,0,0,0,0,0,0,0,0,1,0,1
130,6,2012,32,6,0,0,0,0,0,0,0,0,0,1,0,1
130,7,2012,32,6,0,0,0,0,0,0,0,0,0,0,0,0
130,8,2012,32,6,0,0,0,0,1,0,0,0,1,3,0,5
130,9,2012,32,6,0,0,0,0,0,0,0,0,0,0,0,0
130,10,2012,32,6,0,0,0,0,0,0,0,0,0,0,0,0
130,11,2012,32,6,0,0,0,0,0,0,0,0,0,0,0,0
130,12,2012,32,6,0,0,0,0,0,0,0,0,0,0,0,0
132,1,2012,25,4,0,0,0,0,0,0,0,0,1,1,0,2
132,2,2012,25,4,0,0,0,0,0,0,0,0,0,0,0,0
132,3,2012,25,4,0,0,0,0,0,0,0,0,0,1,0,1
132,4,2012,25,4,0,0,0,0,0,0,0,0,0,0,0,0
132,5,2012,25,4,0,0,0,0,0,0,0,0,3,2,0,5
132,6,2012,25,4,0,0,0,0,0,0,0,0,1,0,0,1
132,7,2012,25,4,0,0,0,0,0,0,0,0,0,0,0,0
132,8,2012,25,4,0,0,0,0,0,0,0,0,0,1,0,1
132,9,2012,25,4,0,0,0,0,0,0,0,0,0,0,0,0
132,10,2012,25,4,0,0,1,0,0,0,0,0,0,3,0,4
132,11,2012,25,4,0,0,0,0,0,0,0,0,0,1,0,1
132,12,2012,25,4,0,0,0,0,0,0,0,0,1,1,0,2
134,1,2012,8,6,0,0,0,0,0,0,0,0,1,5,0,6
134,2,2012,8,6,0,0,7,0,0,0,0,0,6,8,0,21
134,3,2012,8,6,0,0,2,0,0,0,0,0,6,18,0,26
134,4,2012,8,6,0,2,0,0,0,1,0,0,4,12,0,19
134,5,2012,8,6,0,0,3,0,1,0,1,1,2,15,0,23
134,6,2012,8,6,1,0,1,0,1,0,0,0,2,14,0,19
134,7,2012,8,6,0,0,2,0,1,0,0,0,3,16,0,22
134,8,2012,8,6,0,0,3,0,0,0,0,0,4,10,0,17
134,9,2012,8,6,0,0,2,0,0,0,0,0,5,14,0,21
134,10,2012,8,6,1,0,5,0,0,0,0,0,3,12,0,21
134,11,2012,8,6,0,0,0,0,0,0,0,0,4,13,0,17
134,12,2012,8,6,0,1,2,0,0,0,0,2,3,15,0,23
135,1,2012,36,6,0,0,0,0,0,0,0,0,0,1,0,1
135,2,2012,36,6,0,1,5,0,0,0,0,0,0,0,0,6
135,3,2012,36,6,0,0,0,0,0,0,0,0,0,1,0,1
135,4,2012,36,6,0,0,0,0,1,0,0,0,0,0,0,1
135,5,2012,36,6,0,0,0,0,0,0,0,0,0,1,0,1
135,6,2012,36,6,0,0,0,0,0,0,0,0,1,0,0,1
135,7,2012,36,6,0,0,0,0,0,0,0,0,0,1,0,1
135,8,2012,36,6,0,0,0,0,0,0,0,0,0,0,0,0
135,9,2012,36,6,0,0,0,0,0,0,0,0,0,0,0,0
135,10,2012,36,6,0,0,0,0,0,0,0,0,0,2,0,2
135,11,2012,36,6,0,0,0,0,0,0,0,0,0,0,0,0
135,12,2012,36,6,0,0,0,0,0,0,0,0,0,0,0,0
136,1,2012,36,6,0,0,1,0,0,0,0,0,1,0,0,2
136,2,2012,36,6,0,0,0,0,0,0,0,0,0,0,0,0
136,3,2012,36,6,0,0,0,0,0,0,0,0,1,0,0,1
136,4,2012,36,6,0,0,0,0,0,0,0,0,1,0,0,1
136,5,2012,36,6,0,0,2,0,0,0,0,0,0,0,0,2
136,6,2012,36,6,0,0,0,0,0,0,0,0,0,2,0,2
136,7,2012,36,6,0,0,1,0,1,0,0,0,0,1,0,3
136,8,2012,36,6,0,0,0,0,0,0,0,0,0,0,0,0
136,9,2012,36,6,0,0,2,0,0,0,0,0,0,3,0,5
136,10,2012,36,6,0,0,0,0,0,0,0,0,0,2,0,2
136,11,2012,36,6,0,0,1,0,1,0,0,0,0,1,0,3
136,12,2012,36,6,0,0,1,0,0,0,0,0,0,1,0,2
137,1,2012,36,6,0,0,0,0,0,0,0,0,1,0,0,1
137,2,2012,36,6,0,0,0,0,0,0,0,0,0,1,0,1
137,3,2012,36,6,0,0,0,0,0,0,0,0,0,2,0,2
137,4,2012,36,6,0,0,1,0,0,0,0,0,0,0,0,1
137,5,2012,36,6,0,0,0,0,0,0,0,0,0,0,0,0
137,6,2012,36,6,0,0,0,0,1,0,0,0,0,0,0,1
137,7,2012,36,6,0,0,0,0,0,0,0,0,1,4,0,5
137,8,2012,36,6,0,0,0,0,0,0,0,0,0,1,0,1
137,9,2012,36,6,0,0,0,0,0,0,0,0,0,1,0,1
137,10,2012,36,6,0,0,0,0,0,0,0,0,0,2,0,2
137,11,2012,36,6,0,0,0,0,0,0,0,0,0,0,0,0
137,12,2012,36,6,0,0,0,0,0,0,0,0,0,1,0,1
138,1,2012,29,6,0,0,0,0,0,0,0,0,0,0,0,0
138,2,2012,29,6,0,0,0,0,0,0,0,0,0,0,0,0
138,3,2012,29,6,0,0,0,0,0,0,0,0,0,0,0,0
138,4,2012,29,6,0,0,0,0,0,0,0,0,0,0,0,0
138,5,2012,29,6,0,0,0,0,0,0,0,0,0,1,0,1
138,6,2012,29,6,0,0,0,0,0,0,0,0,0,0,0,0
138,7,2012,29,6,0,0,0,0,0,0,0,0,0,0,0,0
138,8,2012,29,6,0,0,0,0,0,0,0,0,0,0,0,0
138,9,2012,29,6,0,0,0,0,0,0,0,0,0,0,0,0
138,10,2012,29,6,0,0,0,0,0,0,0,0,0,1,0,1
138,11,2012,29,6,0,0,0,0,0,0,0,0,0,0,0,0
138,12,2012,29,6,0,0,0,0,0,0,0,0,0,0,0,0
139,1,2012,29,6,0,0,0,0,0,0,0,0,0,0,0,0
139,2,2012,29,6,0,0,0,0,0,0,0,0,0,0,0,0
139,3,2012,29,6,0,0,0,0,0,0,0,0,0,0,0,0
139,4,2012,29,6,0,0,0,0,0,0,0,0,0,0,0,0
139,5,2012,29,6,0,0,0,0,0,0,0,0,1,0,0,1
139,6,2012,29,6,0,0,0,0,0,0,0,0,0,0,0,0
139,7,2012,29,6,0,0,1,0,0,0,0,0,1,0,0,2
139,8,2012,29,6,0,0,0,0,0,0,0,0,0,2,0,2
139,9,2012,29,6,0,0,1,0,0,0,0,0,0,0,0,1
139,10,2012,29,6,0,0,4,0,0,0,0,0,0,0,0,4
139,11,2012,29,6,0,0,0,0,0,0,0,0,0,0,0,0
139,12,2012,29,6,0,0,1,0,0,0,0,0,0,0,0,1
140,1,2012,29,6,0,0,0,0,0,0,0,0,0,0,0,0
140,2,2012,29,6,0,0,0,0,0,0,0,0,0,1,0,1
140,3,2012,29,6,0,0,2,0,0,0,0,0,0,0,0,2
140,4,2012,29,6,0,0,0,0,0,0,0,0,0,0,0,0
140,5,2012,29,6,0,0,0,0,1,0,0,0,0,0,0,1
140,6,2012,29,6,0,0,0,0,0,0,0,0,0,0,0,0
140,7,2012,29,6,0,0,0,0,0,0,0,0,0,0,0,0
140,8,2012,29,6,0,0,0,0,0,0,0,0,0,1,0,1
140,9,2012,29,6,0,0,0,0,0,0,0,0,0,0,0,0
140,10,2012,29,6,0,0,0,0,0,0,0,0,0,0,0,0
140,11,2012,29,6,0,0,0,0,0,0,0,0,0,0,0,0
140,12,2012,29,6,0,0,0,0,0,0,0,0,0,0,0,0
141,1,2012,8,6,0,0,1,0,0,0,0,0,0,0,0,1
141,2,2012,8,6,0,0,0,0,0,0,0,0,0,0,0,0
141,3,2012,8,6,0,0,0,0,0,0,0,0,0,0,0,0
141,4,2012,8,6,0,0,0,0,0,0,0,0,0,0,0,0
141,5,2012,8,6,3,0,0,0,0,0,0,0,0,1,0,4
141,6,2012,8,6,0,0,1,0,2,0,0,0,0,5,0,8
141,7,2012,8,6,0,0,2,0,1,0,0,0,0,1,0,4
141,8,2012,8,6,0,0,0,0,0,0,0,0,0,0,0,0
141,9,2012,8,6,0,0,0,0,0,0,0,0,0,0,0,0
141,10,2012,8,6,0,0,0,0,0,0,0,0,0,0,0,0
141,11,2012,8,6,0,0,0,0,0,0,0,0,0,0,0,0
141,12,2012,8,6,0,0,1,0,0,0,0,0,0,1,0,2
142,1,2012,36,6,0,0,0,0,0,0,0,1,0,1,0,2
142,2,2012,36,6,0,0,1,0,0,0,0,0,0,0,0,1
142,3,2012,36,6,0,0,1,0,1,0,0,0,0,0,0,2
142,4,2012,36,6,0,0,1,0,0,0,0,0,0,0,0,1
142,5,2012,36,6,0,0,1,0,0,0,0,0,0,0,0,1
142,6,2012,36,6,0,0,1,0,0,0,0,0,0,0,0,1
142,7,2012,36,6,0,0,0,0,0,0,0,0,0,0,0,0
142,8,2012,36,6,0,0,0,0,0,0,0,0,0,0,0,0
142,9,2012,36,6,0,0,0,0,0,0,0,0,0,0,0,0
142,10,2012,36,6,0,0,0,0,0,0,0,0,0,1,0,1
142,11,2012,36,6,0,0,0,0,0,0,0,0,0,0,0,0
142,12,2012,36,6,0,0,0,0,0,0,0,0,0,1,0,1
143,1,2012,29,6,0,0,0,0,0,0,0,0,0,1,0,1
143,2,2012,29,6,0,0,1,0,0,0,0,1,2,5,0,9
143,3,2012,29,6,0,0,1,0,0,0,0,0,1,1,0,3
143,4,2012,29,6,0,1,10,0,4,0,0,0,1,17,0,33
143,5,2012,29,6,0,0,9,0,2,0,0,0,1,5,0,17
143,6,2012,29,6,0,0,4,0,0,0,0,0,1,4,0,9
143,7,2012,29,6,0,0,1,0,0,0,0,0,0,4,0,5
143,8,2012,29,6,0,0,0,0,0,0,0,0,0,1,0,1
143,9,2012,29,6,0,0,1,0,0,0,0,0,2,8,0,11
143,10,2012,29,6,0,0,0,0,0,0,0,0,0,4,0,4
143,11,2012,29,6,0,0,0,0,0,0,0,0,0,1,0,1
143,12,2012,29,6,0,0,2,0,2,0,0,0,2,3,0,9
144,1,2012,29,6,0,0,0,0,0,0,0,0,0,1,0,1
144,2,2012,29,6,0,0,0,0,0,0,0,0,0,0,0,0
144,3,2012,29,6,0,0,0,0,1,0,0,0,0,0,0,1
144,4,2012,29,6,0,0,0,0,0,0,0,0,0,2,0,2
144,5,2012,29,6,0,0,0,0,0,0,0,0,0,2,0,2
144,6,2012,29,6,10,0,1,0,2,0,0,0,0,0,0,13
144,7,2012,29,6,0,0,0,0,0,0,0,0,0,0,0,0
144,8,2012,29,6,0,0,0,0,0,0,0,0,0,1,0,1
144,9,2012,29,6,0,0,0,0,1,0,0,0,0,0,0,1
144,10,2012,29,6,0,0,0,0,0,0,0,0,0,1,0,1
144,11,2012,29,6,0,0,1,0,0,0,0,0,0,0,0,1
144,12,2012,29,6,0,0,0,0,0,0,0,0,0,0,0,0
145,1,2012,8,6,0,0,1,0,0,0,0,0,2,1,0,4
145,2,2012,8,6,0,0,1,0,0,0,0,0,0,3,0,4
145,3,2012,8,6,0,0,0,0,0,0,0,0,0,1,0,1
145,4,2012,8,6,0,0,0,0,0,0,0,0,0,1,0,1
145,5,2012,8,6,0,0,3,0,0,0,0,0,0,0,0,3
145,6,2012,8,6,0,0,1,0,0,0,0,0,0,1,0,2
145,7,2012,8,6,0,0,0,0,0,0,0,0,0,0,0,0
145,8,2012,8,6,0,0,0,0,0,0,0,0,0,0,0,0
145,9,2012,8,6,0,0,1,0,0,0,0,0,0,1,0,2
145,10,2012,8,6,0,0,0,0,2,0,0,0,2,1,0,5
145,11,2012,8,6,0,0,0,0,0,0,0,0,1,1,0,2
145,12,2012,8,6,0,0,0,0,0,0,0,0,0,1,0,1
146,1,2012,8,6,0,1,0,0,0,0,1,0,4,8,0,14
146,2,2012,8,6,0,0,1,1,0,0,0,0,4,15,0,21
146,3,2012,8,6,0,0,2,0,0,0,0,0,3,20,0,25
146,4,2012,8,6,0,0,0,0,0,0,0,0,4,15,0,19
146,5,2012,8,6,0,0,1,0,0,0,0,2,2,10,0,15
146,6,2012,8,6,0,0,1,0,0,0,0,0,2,11,0,14
146,7,2012,8,6,0,0,2,0,0,0,0,0,2,10,0,14
146,8,2012,8,6,0,1,4,0,0,0,0,1,2,11,0,19
146,9,2012,8,6,0,0,2,0,0,0,0,0,3,8,0,13
146,10,2012,8,6,0,0,3,0,0,0,0,0,3,9,0,15
146,11,2012,8,6,0,0,1,0,1,0,0,0,2,9,0,13
146,12,2012,8,6,0,0,2,0,0,0,0,0,0,14,0,16
147,1,2012,8,6,0,0,1,0,0,0,0,0,0,0,0,1
147,2,2012,8,6,0,0,0,0,0,0,0,0,2,4,0,6
147,3,2012,8,6,0,0,1,0,0,0,0,0,0,0,0,1
147,4,2012,8,6,0,0,0,0,0,0,0,0,0,0,0,0
147,5,2012,8,6,0,0,0,0,0,0,0,0,0,1,0,1
147,6,2012,8,6,0,0,0,0,0,0,0,0,0,0,0,0
147,7,2012,8,6,0,0,2,0,0,0,0,0,0,0,0,2
147,8,2012,8,6,0,0,0,0,0,0,0,0,0,0,0,0
147,9,2012,8,6,0,0,1,0,0,0,0,0,0,0,0,1
147,10,2012,8,6,0,0,0,0,0,0,0,0,0,0,0,0
147,11,2012,8,6,0,0,0,0,0,0,0,0,0,1,0,1
147,12,2012,8,6,0,0,0,0,1,0,0,0,0,1,0,2
148,1,2012,29,6,0,0,2,0,0,0,0,0,1,0,0,3
148,2,2012,29,6,0,0,1,0,0,0,0,0,0,0,0,1
148,3,2012,29,6,0,0,0,0,0,0,0,0,0,2,0,2
148,4,2012,29,6,0,0,0,0,0,0,0,0,0,0,0,0
148,5,2012,29,6,0,0,0,0,0,0,0,0,0,1,0,1
148,6,2012,29,6,0,0,0,0,0,0,0,0,0,0,0,0
148,7,2012,29,6,0,2,1,0,0,0,0,0,0,5,0,8
148,8,2012,29,6,0,0,0,0,0,0,0,0,0,0,0,0
148,9,2012,29,6,0,0,0,0,1,0,0,1,0,1,0,3
148,10,2012,29,6,0,0,0,0,0,0,0,0,0,0,0,0
148,11,2012,29,6,0,0,0,0,0,0,0,0,1,0,0,1
148,12,2012,29,6,0,0,3,0,0,0,0,0,0,0,0,3
151,1,2012,11,7,2,0,4,0,2,0,0,0,3,6,0,17
151,2,2012,11,7,0,0,4,0,0,0,0,0,2,10,0,16
151,3,2012,11,7,0,0,4,0,1,0,0,0,4,4,0,13
151,4,2012,11,7,1,0,5,0,0,0,0,1,3,2,0,12
151,5,2012,11,7,0,0,1,0,0,0,0,0,2,2,0,5
151,6,2012,11,7,0,0,0,0,0,0,0,0,2,6,0,8
151,7,2012,11,7,0,0,3,0,2,0,0,1,1,8,0,15
151,8,2012,11,7,6,0,2,0,0,0,0,0,2,3,0,13
151,9,2012,11,7,0,0,4,0,0,0,0,0,0,4,0,8
151,10,2012,11,7,0,0,3,0,1,0,0,0,0,3,0,7
151,11,2012,11,7,0,0,0,0,0,0,0,0,1,5,1,7
151,12,2012,11,7,0,1,4,0,0,0,0,0,3,10,0,18
152,1,2012,11,7,0,0,1,0,0,0,0,0,0,0,0,1
152,2,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
152,3,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
152,4,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
152,5,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
152,6,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
152,7,2012,11,7,0,0,0,0,0,0,0,0,0,1,0,1
152,8,2012,11,7,0,0,0,0,0,0,0,0,0,1,0,1
152,9,2012,11,7,0,0,0,0,0,0,0,0,1,0,0,1
152,10,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
152,11,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
152,12,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
153,1,2012,11,7,0,0,1,0,0,0,0,0,1,1,0,3
153,2,2012,11,7,0,0,1,0,0,0,0,0,0,0,0,1
153,3,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
153,4,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
153,5,2012,11,7,0,0,1,0,0,0,0,0,0,0,0,1
153,6,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
153,7,2012,11,7,0,0,1,0,0,0,0,0,0,0,0,1
153,8,2012,11,7,0,0,0,0,0,0,0,0,0,1,0,1
153,9,2012,11,7,0,0,2,0,0,0,0,0,0,0,0,2
153,10,2012,11,7,0,0,11,0,0,0,0,0,0,0,0,11
153,11,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
153,12,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
154,1,2012,11,7,0,0,1,0,0,0,0,0,0,0,0,1
154,2,2012,11,7,0,0,0,0,1,0,0,0,1,1,0,3
154,3,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
154,4,2012,11,7,0,0,1,0,0,0,0,0,0,0,0,1
154,5,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
154,6,2012,11,7,1,0,1,0,0,0,0,0,0,2,0,4
154,7,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
154,8,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
154,9,2012,11,7,0,0,2,0,0,0,0,0,0,2,0,4
154,10,2012,11,7,0,0,0,0,0,0,0,0,0,2,0,2
154,11,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
154,12,2012,11,7,0,0,0,0,0,0,0,0,0,2,0,2
155,1,2012,36,6,0,0,1,0,0,0,0,0,0,0,0,1
155,2,2012,36,6,0,0,3,0,0,0,0,0,0,0,0,3
155,3,2012,36,6,0,0,1,0,0,0,0,0,0,1,0,2
155,4,2012,36,6,0,0,0,0,0,0,0,0,0,0,0,0
155,5,2012,36,6,0,0,0,0,0,0,0,0,1,0,0,1
155,6,2012,36,6,0,0,0,0,0,0,0,0,0,0,0,0
155,7,2012,36,6,0,0,0,0,1,0,0,0,0,0,0,1
155,8,2012,36,6,0,0,0,0,0,0,0,0,0,0,0,0
155,9,2012,36,6,0,0,1,0,0,0,0,0,0,0,0,1
155,10,2012,36,6,0,0,1,0,0,0,0,0,0,0,0,1
155,11,2012,36,6,0,0,10,0,0,0,0,0,0,2,0,12
155,12,2012,36,6,0,0,0,0,0,0,0,0,0,2,0,2
156,1,2012,11,7,0,0,1,0,0,0,0,0,0,0,0,1
156,2,2012,11,7,0,0,2,0,0,0,0,0,0,1,0,3
156,3,2012,11,7,1,0,0,0,0,0,0,0,0,0,0,1
156,4,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
156,5,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
156,6,2012,11,7,0,0,0,0,0,0,0,0,0,1,0,1
156,7,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
156,8,2012,11,7,1,0,2,0,0,0,0,0,1,0,0,4
156,9,2012,11,7,0,0,1,0,0,0,0,0,1,0,0,2
156,10,2012,11,7,1,0,1,0,0,0,0,0,1,1,0,4
156,11,2012,11,7,0,0,2,0,0,0,0,0,0,0,0,2
156,12,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
157,1,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
157,2,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
157,3,2012,11,7,0,0,1,0,0,0,0,0,0,2,0,3
157,4,2012,11,7,2,0,0,0,0,0,0,0,0,0,0,2
157,5,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
157,6,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
157,7,2012,11,7,1,0,2,0,0,0,0,0,0,0,0,3
157,8,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
157,9,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
157,10,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
157,11,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
157,12,2012,11,7,0,0,3,0,0,0,0,0,0,0,0,3
158,1,2012,11,7,0,1,3,0,0,0,0,0,1,0,0,5
158,2,2012,11,7,0,0,1,0,0,0,0,0,0,1,0,2
158,3,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
158,4,2012,11,7,0,0,0,0,0,0,0,0,0,2,0,2
158,5,2012,11,7,0,0,0,0,0,0,0,0,1,1,0,2
158,6,2012,11,7,0,0,0,0,0,0,0,0,0,1,0,1
158,7,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
158,8,2012,11,7,0,0,2,0,0,0,0,0,0,1,0,3
158,9,2012,11,7,0,0,1,0,0,0,0,0,0,0,0,1
158,10,2012,11,7,0,0,1,0,1,0,0,0,0,4,0,6
158,11,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,0
158,12,2012,11,7,0,0,0,0,0,0,0,0,0,1,0,1
159,1,2012,35,4,0,0,0,0,0,0,0,0,1,0,0,1
159,2,2012,35,4,6,0,0,0,0,0,0,1,0,3,0,10
159,3,2012,35,4,1,0,0,0,0,0,0,0,0,0,0,1
159,4,2012,35,4,0,0,2,0,0,0,0,0,0,1,0,3
159,5,2012,35,4,0,0,2,0,0,0,0,0,0,0,0,2
159,6,2012,35,4,0,0,0,0,0,0,0,0,0,1,0,1
159,7,2012,35,4,0,0,0,0,1,0,0,0,0,0,0,1
159,8,2012,35,4,2,0,5,0,0,0,0,1,1,1,0,10
159,9,2012,35,4,10,0,3,0,0,0,0,0,0,1,0,14
159,10,2012,35,4,0,0,0,0,0,0,0,0,0,0,0,0
159,11,2012,35,4,0,0,0,0,0,0,0,0,0,0,0,0
159,12,2012,35,4,0,0,0,0,0,0,0,0,0,0,0,0
165,1,2012,33,5,0,0,1,0,0,0,0,0,0,0,0,1
165,2,2012,33,5,0,0,0,0,0,0,0,0,1,2,0,3
165,3,2012,33,5,0,0,0,0,0,0,0,0,0,0,0,0
165,4,2012,33,5,0,0,0,0,0,0,0,0,1,1,0,2
165,5,2012,33,5,0,0,0,0,0,0,0,0,1,1,0,2
165,6,2012,33,5,0,0,0,0,0,0,0,0,0,1,0,1
165,7,2012,33,5,0,0,3,0,1,0,0,0,0,2,0,6
165,8,2012,33,5,0,0,2,0,0,0,0,0,0,0,0,2
165,9,2012,33,5,0,0,0,0,1,0,0,0,2,0,0,3
165,10,2012,33,5,0,0,0,0,0,0,0,0,1,1,0,2
165,11,2012,33,5,1,0,2,0,0,0,0,0,0,2,0,5
165,12,2012,33,5,0,0,0,0,0,0,0,0,0,1,0,1
166,1,2012,33,5,0,0,0,0,0,0,0,1,2,6,0,9
166,2,2012,33,5,0,0,1,0,0,0,0,0,0,4,0,5
166,3,2012,33,5,0,0,1,0,0,0,0,0,0,2,0,3
166,4,2012,33,5,0,0,2,0,0,0,1,1,0,9,0,13
166,5,2012,33,5,1,0,1,1,1,0,0,3,3,3,0,13
166,6,2012,33,5,0,0,3,0,0,0,0,2,0,0,0,5
166,7,2012,33,5,2,0,6,0,0,0,0,0,4,4,0,16
166,8,2012,33,5,0,0,1,0,0,0,0,1,0,0,0,2
166,9,2012,33,5,8,0,10,0,0,1,0,0,2,4,0,25
166,10,2012,33,5,0,0,0,0,0,0,0,0,0,1,0,1
166,11,2012,33,5,0,0,0,0,0,0,0,0,0,1,0,1
166,12,2012,33,5,0,0,1,1,0,0,0,1,0,0,0,3
167,1,2012,33,5,0,0,0,0,0,0,0,0,0,2,0,2
167,2,2012,33,5,0,0,1,0,0,0,0,0,0,4,0,5
167,3,2012,33,5,0,0,0,0,0,0,0,0,0,2,0,2
167,4,2012,33,5,0,0,1,0,0,0,0,0,0,1,0,2
167,5,2012,33,5,0,0,3,0,0,0,0,0,3,4,0,10
167,6,2012,33,5,0,0,1,0,0,0,0,0,0,0,0,1
167,7,2012,33,5,0,0,1,0,0,0,0,0,1,2,0,4
167,8,2012,33,5,0,0,0,0,0,0,0,0,1,1,0,2
167,9,2012,33,5,5,0,2,0,0,0,0,1,0,1,0,9
167,10,2012,33,5,0,0,1,0,0,0,0,0,0,6,0,7
167,11,2012,33,5,0,0,0,0,0,0,0,0,0,1,0,1
167,12,2012,33,5,0,0,4,0,0,0,0,0,0,0,0,4
168,1,2012,33,5,0,0,0,0,0,0,0,0,0,1,0,1
168,2,2012,33,5,0,0,0,0,0,0,0,0,0,0,0,0
168,3,2012,33,5,0,0,0,0,0,0,0,0,0,1,0,1
168,4,2012,33,5,0,0,0,0,1,0,0,0,1,0,0,2
168,5,2012,33,5,0,0,1,0,0,0,0,0,0,1,0,2
168,6,2012,33,5,0,0,1,0,0,0,0,0,0,1,0,2
168,7,2012,33,5,0,0,1,0,0,0,0,0,0,0,0,1
168,8,2012,33,5,0,0,0,0,0,0,0,0,0,0,0,0
168,9,2012,33,5,0,0,1,0,0,0,0,0,0,0,0,1
168,10,2012,33,5,0,0,0,0,0,0,0,0,0,0,0,0
168,11,2012,33,5,0,0,0,0,0,0,0,0,0,1,0,1
168,12,2012,33,5,0,0,0,0,0,0,0,0,0,1,0,1
1,1,2013,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2013,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1,3,2013,5,1,0,0,0,0,0,0,0,0,1,0,0,1
1,4,2013,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1,5,2013,5,1,0,0,0,0,0,0,0,0,1,0,0,1
1,6,2013,5,1,0,0,0,0,0,0,0,0,0,2,0,2
1,7,2013,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1,8,2013,5,1,0,0,0,0,0,0,0,0,1,1,0,2
1,9,2013,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1,10,2013,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1,11,2013,5,1,0,0,0,0,0,0,0,0,0,2,0,2
1,12,2013,5,1,0,0,0,0,0,0,0,0,0,1,0,1
4,1,2013,5,1,0,0,1,0,0,0,0,0,1,3,0,5
4,2,2013,5,1,0,0,0,0,0,0,0,0,2,1,0,3
4,3,2013,5,1,0,0,0,0,0,0,0,0,0,1,0,1
4,4,2013,5,1,0,0,0,0,0,0,0,0,0,0,0,0
4,5,2013,5,1,0,0,0,0,0,0,0,0,1,5,0,6
4,6,2013,5,1,0,0,0,0,0,0,0,0,0,1,0,1
4,7,2013,5,1,0,0,0,0,0,0,0,0,1,0,0,1
4,8,2013,5,1,0,0,0,0,0,0,0,0,0,1,0,1
4,9,2013,5,1,0,0,0,0,0,0,0,0,0,1,0,1
4,10,2013,5,1,0,0,0,0,0,0,0,0,1,1,0,2
4,11,2013,5,1,0,0,0,0,0,0,0,0,0,1,0,1
4,12,2013,5,1,0,0,0,0,0,0,0,0,0,0,0,0
5,1,2013,5,1,0,0,0,0,0,0,0,0,5,2,0,7
5,2,2013,5,1,0,0,0,0,0,0,0,0,1,0,0,1
5,3,2013,5,1,0,0,0,0,0,0,0,0,0,1,0,1
5,4,2013,5,1,0,0,0,0,0,0,0,0,0,1,0,1
5,5,2013,5,1,0,0,0,0,0,0,0,0,1,0,0,1
5,6,2013,5,1,0,0,0,0,0,0,0,0,0,2,0,2
5,7,2013,5,1,0,0,0,0,0,0,0,0,3,1,0,4
5,8,2013,5,1,0,0,0,0,0,0,0,0,0,1,0,1
5,9,2013,5,1,0,0,0,0,0,0,0,0,1,1,0,2
5,10,2013,5,1,0,0,0,0,0,0,0,0,0,1,0,1
