cisp,mes,ano,aisp,risp,total
79,8,2020,12,4,0
79,9,2020,12,4,0
79,10,2020,12,4,0
79,11,2020,12,4,0
79,12,2020,12,4,0
81,1,2020,12,4,0
81,2,2020,12,4,1
81,3,2020,12,4,0
81,4,2020,12,4,0
81,5,2020,12,4,0
81,6,2020,12,4,0
81,7,2020,12,4,0
81,8,2020,12,4,1
81,9,2020,12,4,0
81,10,2020,12,4,0
81,11,2020,12,4,0
81,12,2020,12,4,6
82,1,2020,12,4,0
82,2,2020,12,4,0
82,3,2020,12,4,0
82,4,2020,12,4,0
82,5,2020,12,4,1
82,6,2020,12,4,1
82,7,2020,12,4,0
82,8,2020,12,4,0
82,9,2020,12,4,0
82,10,2020,12,4,0
82,11,2020,12,4,0
82,12,2020,12,4,0
88,1,2020,10,5,0
88,2,2020,10,5,0
88,3,2020,10,5,0
88,4,2020,10,5,0
88,5,2020,10,5,0
88,6,2020,10,5,0
88,7,2020,10,5,0
88,8,2020,10,5,1
88,9,2020,10,5,0
88,10,2020,10,5,0
88,11,2020,10,5,0
88,12,2020,10,5,1
89,1,2020,37,5,0
89,2,2020,37,5,0
89,3,2020,37,5,0
89,4,2020,37,5,0
89,5,2020,37,5,0
89,6,2020,37,5,0
89,7,2020,37,5,0
89,8,2020,37,5,0
89,9,2020,37,5,0
89,10,2020,37,5,0
89,11,2020,37,5,0
89,12,2020,37,5,1
90,1,2020,28,5,0
90,2,2020,28,5,0
90,3,2020,28,5,0
90,4,2020,28,5,0
90,5,2020,28,5,0
90,6,2020,28,5,0
90,7,2020,28,5,0
90,8,2020,28,5,0
90,9,2020,28,5,0
90,10,2020,28,5,0
90,11,2020,28,5,0
90,12,2020,28,5,0
91,1,2020,10,5,0
91,2,2020,10,5,0
91,3,2020,10,5,0
91,4,2020,10,5,0
91,5,2020,10,5,2
91,6,2020,10,5,1
91,7,2020,10,5,0
91,8,2020,10,5,0
91,9,2020,10,5,0
91,10,2020,10,5,0
91,11,2020,10,5,0
91,12,2020,10,5,0
92,1,2020,10,5,0
92,2,2020,10,5,0
92,3,2020,10,5,0
92,4,2020,10,5,0
92,5,2020,10,5,0
92,6,2020,10,5,0
92,7,2020,10,5,0
92,8,2020,10,5,0
92,9,2020,10,5,0
92,10,2020,10,5,0
92,11,2020,10,5,0
92,12,2020,10,5,0
93,1,2020,28,5,1
93,2,2020,28,5,0
93,3,2020,28,5,1
93,4,2020,28,5,0
93,5,2020,28,5,0
93,6,2020,28,5,2
93,7,2020,28,5,0
93,8,2020,28,5,0
93,9,2020,28,5,0
93,10,2020,28,5,1
93,11,2020,28,5,0
93,12,2020,28,5,0
94,1,2020,10,5,0
94,2,2020,10,5,0
94,3,2020,10,5,0
94,4,2020,10,5,0
94,5,2020,10,5,2
94,6,2020,10,5,0
94,7,2020,10,5,0
94,8,2020,10,5,0
94,9,2020,10,5,0
94,10,2020,10,5,0
94,11,2020,10,5,0
94,12,2020,10,5,0
95,1,2020,10,5,0
95,2,2020,10,5,0
95,3,2020,10,5,0
95,4,2020,10,5,0
95,5,2020,10,5,0
95,6,2020,10,5,0
95,7,2020,10,5,0
95,8,2020,10,5,0
95,9,2020,10,5,0
95,10,2020,10,5,0
95,11,2020,10,5,0
95,12,2020,10,5,0
96,1,2020,10,5,0
96,2,2020,10,5,1
96,3,2020,10,5,0
96,4,2020,10,5,0
96,5,2020,10,5,0
96,6,2020,10,5,0
96,7,2020,10,5,0
96,8,2020,10,5,1
96,9,2020,10,5,0
96,10,2020,10,5,0
96,11,2020,10,5,0
96,12,2020,10,5,4
97,1,2020,10,5,0
97,2,2020,10,5,0
97,3,2020,10,5,0
97,4,2020,10,5,0
97,5,2020,10,5,0
97,6,2020,10,5,1
97,7,2020,10,5,0
97,8,2020,10,5,0
97,9,2020,10,5,0
97,10,2020,10,5,1
97,11,2020,10,5,0
97,12,2020,10,5,0
98,1,2020,10,5,0
98,2,2020,10,5,0
98,3,2020,10,5,0
98,4,2020,10,5,0
98,5,2020,10,5,0
98,6,2020,10,5,0
98,7,2020,10,5,0
98,8,2020,10,5,0
98,9,2020,10,5,0
98,10,2020,10,5,0
98,11,2020,10,5,0
98,12,2020,10,5,0
99,1,2020,37,5,0
99,2,2020,37,5,0
99,3,2020,37,5,0
99,4,2020,37,5,0
99,5,2020,37,5,0
99,6,2020,37,5,0
99,7,2020,37,5,0
99,8,2020,37,5,0
99,9,2020,37,5,0
99,10,2020,37,5,0
99,11,2020,37,5,0
99,12,2020,37,5,0
100,1,2020,37,5,0
100,2,2020,37,5,0
100,3,2020,37,5,0
100,4,2020,37,5,0
100,5,2020,37,5,0
100,6,2020,37,5,0
100,7,2020,37,5,0
100,8,2020,37,5,0
100,9,2020,37,5,0
100,10,2020,37,5,1
100,11,2020,37,5,0
100,12,2020,37,5,0
101,1,2020,28,5,0
101,2,2020,28,5,0
101,3,2020,28,5,0
101,4,2020,28,5,0
101,5,2020,28,5,0
101,6,2020,28,5,0
101,7,2020,28,5,0
101,8,2020,28,5,0
101,9,2020,28,5,0
101,10,2020,28,5,0
101,11,2020,28,5,0
101,12,2020,28,5,0
104,1,2020,30,7,0
104,2,2020,30,7,0
104,3,2020,30,7,0
104,4,2020,30,7,0
104,5,2020,30,7,0
104,6,2020,30,7,0
104,7,2020,30,7,0
104,8,2020,30,7,0
104,9,2020,30,7,0
104,10,2020,30,7,1
104,11,2020,30,7,0
104,12,2020,30,7,0
105,1,2020,26,7,1
105,2,2020,26,7,1
105,3,2020,26,7,0
105,4,2020,26,7,2
105,5,2020,26,7,0
105,6,2020,26,7,2
105,7,2020,26,7,0
105,8,2020,26,7,1
105,9,2020,26,7,0
105,10,2020,26,7,1
105,11,2020,26,7,1
105,12,2020,26,7,3
106,1,2020,26,7,0
106,2,2020,26,7,0
106,3,2020,26,7,0
106,4,2020,26,7,1
106,5,2020,26,7,0
106,6,2020,26,7,0
106,7,2020,26,7,1
106,8,2020,26,7,0
106,9,2020,26,7,0
106,10,2020,26,7,0
106,11,2020,26,7,0
106,12,2020,26,7,0
107,1,2020,38,7,0
107,2,2020,38,7,0
107,3,2020,38,7,2
107,4,2020,38,7,0
107,5,2020,38,7,0
107,6,2020,38,7,0
107,7,2020,38,7,0
107,8,2020,38,7,0
107,9,2020,38,7,0
107,10,2020,38,7,0
107,11,2020,38,7,0
107,12,2020,38,7,0
108,1,2020,38,7,0
108,2,2020,38,7,3
108,3,2020,38,7,1
108,4,2020,38,7,0
108,5,2020,38,7,0
108,6,2020,38,7,1
108,7,2020,38,7,1
108,8,2020,38,7,0
108,9,2020,38,7,0
108,10,2020,38,7,0
108,11,2020,38,7,0
108,12,2020,38,7,0
109,1,2020,38,7,0
109,2,2020,38,7,0
109,3,2020,38,7,0
109,4,2020,38,7,0
109,5,2020,38,7,0
109,6,2020,38,7,0
109,7,2020,38,7,0
109,8,2020,38,7,0
109,9,2020,38,7,0
109,10,2020,38,7,0
109,11,2020,38,7,0
109,12,2020,38,7,0
110,1,2020,30,7,0
110,2,2020,30,7,3
110,3,2020,30,7,0
110,4,2020,30,7,0
110,5,2020,30,7,1
110,6,2020,30,7,1
110,7,2020,30,7,1
110,8,2020,30,7,0
110,9,2020,30,7,5
110,10,2020,30,7,1
110,11,2020,30,7,3
110,12,2020,30,7,0
111,1,2020,30,7,0
111,2,2020,30,7,0
111,3,2020,30,7,0
111,4,2020,30,7,0
111,5,2020,30,7,0
111,6,2020,30,7,0
111,7,2020,30,7,2
111,8,2020,30,7,0
111,9,2020,30,7,0
111,10,2020,30,7,0
111,11,2020,30,7,0
111,12,2020,30,7,0
112,1,2020,30,7,0
112,2,2020,30,7,0
112,3,2020,30,7,0
112,4,2020,30,7,2
112,5,2020,30,7,0
112,6,2020,30,7,0
112,7,2020,30,7,1
112,8,2020,30,7,1
112,9,2020,30,7,0
112,10,2020,30,7,0
112,11,2020,30,7,1
112,12,2020,30,7,0
118,1,2020,25,4,0
118,2,2020,25,4,1
118,3,2020,25,4,0
118,4,2020,25,4,0
118,5,2020,25,4,0
118,6,2020,25,4,0
118,7,2020,25,4,0
118,8,2020,25,4,0
118,9,2020,25,4,0
118,10,2020,25,4,0
118,11,2020,25,4,1
118,12,2020,25,4,0
119,1,2020,35,4,0
119,2,2020,35,4,0
119,3,2020,35,4,0
119,4,2020,35,4,0
119,5,2020,35,4,0
119,6,2020,35,4,0
119,7,2020,35,4,0
119,8,2020,35,4,0
119,9,2020,35,4,0
119,10,2020,35,4,0
119,11,2020,35,4,0
119,12,2020,35,4,0
120,1,2020,35,4,0
120,2,2020,35,4,0
120,3,2020,35,4,0
120,4,2020,35,4,1
120,5,2020,35,4,0
120,6,2020,35,4,0
120,7,2020,35,4,0
120,8,2020,35,4,0
120,9,2020,35,4,0
120,10,2020,35,4,1
120,11,2020,35,4,0
120,12,2020,35,4,0
121,1,2020,32,6,0
121,2,2020,32,6,0
121,3,2020,32,6,2
121,4,2020,32,6,0
121,5,2020,32,6,0
121,6,2020,32,6,0
121,7,2020,32,6,0
121,8,2020,32,6,0
121,9,2020,32,6,0
121,10,2020,32,6,0
121,11,2020,32,6,0
121,12,2020,32,6,0
122,1,2020,32,6,1
122,2,2020,32,6,0
122,3,2020,32,6,0
122,4,2020,32,6,0
122,5,2020,32,6,0
122,6,2020,32,6,0
122,7,2020,32,6,0
122,8,2020,32,6,0
122,9,2020,32,6,0
122,10,2020,32,6,0
122,11,2020,32,6,0
122,12,2020,32,6,1
123,1,2020,32,6,1
123,2,2020,32,6,0
123,3,2020,32,6,1
123,4,2020,32,6,3
123,5,2020,32,6,1
123,6,2020,32,6,0
123,7,2020,32,6,0
123,8,2020,32,6,1
123,9,2020,32,6,2
123,10,2020,32,6,0
123,11,2020,32,6,0
123,12,2020,32,6,0
124,1,2020,25,4,0
124,2,2020,25,4,0
124,3,2020,25,4,0
124,4,2020,25,4,0
124,5,2020,25,4,0
124,6,2020,25,4,0
124,7,2020,25,4,0
124,8,2020,25,4,0
124,9,2020,25,4,0
124,10,2020,25,4,0
124,11,2020,25,4,0
124,12,2020,25,4,0
125,1,2020,25,4,0
125,2,2020,25,4,0
125,3,2020,25,4,0
125,4,2020,25,4,2
125,5,2020,25,4,0
125,6,2020,25,4,0
125,7,2020,25,4,2
125,8,2020,25,4,0
125,9,2020,25,4,0
125,10,2020,25,4,0
125,11,2020,25,4,0
125,12,2020,25,4,2
126,1,2020,25,4,0
126,2,2020,25,4,0
126,3,2020,25,4,0
126,4,2020,25,4,0
126,5,2020,25,4,0
126,6,2020,25,4,0
126,7,2020,25,4,0
126,8,2020,25,4,0
126,9,2020,25,4,1
126,10,2020,25,4,0
126,11,2020,25,4,2
126,12,2020,25,4,0
127,1,2020,25,4,5
127,2,2020,25,4,1
127,3,2020,25,4,0
127,4,2020,25,4,0
127,5,2020,25,4,0
127,6,2020,25,4,0
127,7,2020,25,4,0
127,8,2020,25,4,0
127,9,2020,25,4,0
127,10,2020,25,4,0
127,11,2020,25,4,0
127,12,2020,25,4,0
128,1,2020,32,6,1
128,2,2020,32,6,1
128,3,2020,32,6,0
128,4,2020,32,6,0
128,5,2020,32,6,0
128,6,2020,32,6,0
128,7,2020,32,6,0
128,8,2020,32,6,0
128,9,2020,32,6,0
128,10,2020,32,6,0
128,11,2020,32,6,0
128,12,2020,32,6,0
129,1,2020,25,4,0
129,2,2020,25,4,0
129,3,2020,25,4,0
129,4,2020,25,4,0
129,5,2020,25,4,0
129,6,2020,25,4,0
129,7,2020,25,4,0
129,8,2020,25,4,0
129,9,2020,25,4,0
129,10,2020,25,4,0
129,11,2020,25,4,0
129,12,2020,25,4,0
130,1,2020,32,6,0
130,2,2020,32,6,0
130,3,2020,32,6,0
130,4,2020,32,6,0
130,5,2020,32,6,0
130,6,2020,32,6,0
130,7,2020,32,6,0
130,8,2020,32,6,0
130,9,2020,32,6,0
130,10,2020,32,6,0
130,11,2020,32,6,0
130,12,2020,32,6,0
132,1,2020,25,4,0
132,2,2020,25,4,0
132,3,2020,25,4,0
132,4,2020,25,4,0
132,5,2020,25,4,0
132,6,2020,25,4,0
132,7,2020,25,4,0
132,8,2020,25,4,0
132,9,2020,25,4,0
132,10,2020,25,4,0
132,11,2020,25,4,0
132,12,2020,25,4,0
134,1,2020,8,6,0
134,2,2020,8,6,0
134,3,2020,8,6,0
134,4,2020,8,6,0
134,5,2020,8,6,0
134,6,2020,8,6,1
134,7,2020,8,6,0
134,8,2020,8,6,0
134,9,2020,8,6,0
134,10,2020,8,6,0
134,11,2020,8,6,0
134,12,2020,8,6,1
135,1,2020,36,6,0
135,2,2020,36,6,0
135,3,2020,36,6,0
135,4,2020,36,6,0
135,5,2020,36,6,0
135,6,2020,36,6,0
135,7,2020,36,6,0
135,8,2020,36,6,0
135,9,2020,36,6,0
135,10,2020,36,6,0
135,11,2020,36,6,0
135,12,2020,36,6,0
136,1,2020,36,6,2
136,2,2020,36,6,1
136,3,2020,36,6,3
136,4,2020,36,6,1
136,5,2020,36,6,0
136,6,2020,36,6,0
136,7,2020,36,6,0
136,8,2020,36,6,1
136,9,2020,36,6,0
136,10,2020,36,6,1
136,11,2020,36,6,0
136,12,2020,36,6,0
137,1,2020,36,6,0
137,2,2020,36,6,0
137,3,2020,36,6,0
137,4,2020,36,6,0
137,5,2020,36,6,0
137,6,2020,36,6,0
137,7,2020,36,6,0
137,8,2020,36,6,0
137,9,2020,36,6,0
137,10,2020,36,6,0
137,11,2020,36,6,0
137,12,2020,36,6,0
138,1,2020,29,6,2
138,2,2020,29,6,0
138,3,2020,29,6,0
138,4,2020,29,6,0
138,5,2020,29,6,0
138,6,2020,29,6,0
138,7,2020,29,6,0
138,8,2020,29,6,0
138,9,2020,29,6,0
138,10,2020,29,6,0
138,11,2020,29,6,0
138,12,2020,29,6,0
139,1,2020,29,6,0
139,2,2020,29,6,0
139,3,2020,29,6,0
139,4,2020,29,6,0
139,5,2020,29,6,0
139,6,2020,29,6,0
139,7,2020,29,6,0
139,8,2020,29,6,0
139,9,2020,29,6,0
139,10,2020,29,6,1
139,11,2020,29,6,1
139,12,2020,29,6,0
140,1,2020,29,6,1
140,2,2020,29,6,1
140,3,2020,29,6,0
140,4,2020,29,6,0
140,5,2020,29,6,0
140,6,2020,29,6,0
140,7,2020,29,6,0
140,8,2020,29,6,3
140,9,2020,29,6,0
140,10,2020,29,6,0
140,11,2020,29,6,0
140,12,2020,29,6,0
141,1,2020,8,6,0
141,2,2020,8,6,0
141,3,2020,8,6,0
141,4,2020,8,6,0
141,5,2020,8,6,1
141,6,2020,8,6,0
141,7,2020,8,6,0
141,8,2020,8,6,0
141,9,2020,8,6,0
141,10,2020,8,6,0
141,11,2020,8,6,1
141,12,2020,8,6,3
142,1,2020,36,6,0
142,2,2020,36,6,0
142,3,2020,36,6,1
142,4,2020,36,6,0
142,5,2020,36,6,0
142,6,2020,36,6,0
142,7,2020,36,6,0
142,8,2020,36,6,0
142,9,2020,36,6,0
142,10,2020,36,6,0
142,11,2020,36,6,0
142,12,2020,36,6,0
143,1,2020,29,6,0
143,2,2020,29,6,0
143,3,2020,29,6,4
143,4,2020,29,6,2
143,5,2020,29,6,0
143,6,2020,29,6,1
143,7,2020,29,6,0
143,8,2020,29,6,0
143,9,2020,29,6,2
143,10,2020,29,6,0
143,11,2020,29,6,0
143,12,2020,29,6,0
144,1,2020,29,6,0
144,2,2020,29,6,2
144,3,2020,29,6,0
144,4,2020,29,6,0
144,5,2020,29,6,0
144,6,2020,29,6,0
144,7,2020,29,6,0
144,8,2020,29,6,0
144,9,2020,29,6,0
144,10,2020,29,6,1
144,11,2020,29,6,0
144,12,2020,29,6,0
145,1,2020,8,6,0
145,2,2020,8,6,0
145,3,2020,8,6,0
145,4,2020,8,6,0
145,5,2020,8,6,1
145,6,2020,8,6,0
145,7,2020,8,6,0
145,8,2020,8,6,0
145,9,2020,8,6,0
145,10,2020,8,6,0
145,11,2020,8,6,0
145,12,2020,8,6,0
146,1,2020,8,6,0
146,2,2020,8,6,0
146,3,2020,8,6,0
146,4,2020,8,6,0
146,5,2020,8,6,0
146,6,2020,8,6,0
146,7,2020,8,6,0
146,8,2020,8,6,1
146,9,2020,8,6,2
146,10,2020,8,6,0
146,11,2020,8,6,0
146,12,2020,8,6,0
147,1,2020,8,6,0
147,2,2020,8,6,0
147,3,2020,8,6,0
147,4,2020,8,6,0
147,5,2020,8,6,2
147,6,2020,8,6,0
147,7,2020,8,6,0
147,8,2020,8,6,0
147,9,2020,8,6,0
147,10,2020,8,6,0
147,11,2020,8,6,0
147,12,2020,8,6,0
148,1,2020,29,6,0
148,2,2020,29,6,2
148,3,2020,29,6,1
148,4,2020,29,6,2
148,5,2020,29,6,0
148,6,2020,29,6,0
148,7,2020,29,6,0
148,8,2020,29,6,1
148,9,2020,29,6,0
148,10,2020,29,6,1
148,11,2020,29,6,0
148,12,2020,29,6,0
151,1,2020,11,7,1
151,2,2020,11,7,3
151,3,2020,11,7,0
151,4,2020,11,7,0
151,5,2020,11,7,1
151,6,2020,11,7,0
151,7,2020,11,7,0
151,8,2020,11,7,0
151,9,2020,11,7,4
151,10,2020,11,7,0
151,11,2020,11,7,0
151,12,2020,11,7,1
152,1,2020,11,7,0
152,2,2020,11,7,0
152,3,2020,11,7,0
152,4,2020,11,7,0
152,5,2020,11,7,0
152,6,2020,11,7,0
152,7,2020,11,7,0
152,8,2020,11,7,0
152,9,2020,11,7,0
152,10,2020,11,7,0
152,11,2020,11,7,0
152,12,2020,11,7,0
153,1,2020,11,7,0
153,2,2020,11,7,1
153,3,2020,11,7,0
153,4,2020,11,7,0
153,5,2020,11,7,0
153,6,2020,11,7,0
153,7,2020,11,7,0
153,8,2020,11,7,0
153,9,2020,11,7,0
153,10,2020,11,7,1
153,11,2020,11,7,0
153,12,2020,11,7,0
154,1,2020,11,7,0
154,2,2020,11,7,0
154,3,2020,11,7,2
154,4,2020,11,7,0
154,5,2020,11,7,0
154,6,2020,11,7,0
154,7,2020,11,7,0
154,8,2020,11,7,0
154,9,2020,11,7,0
154,10,2020,11,7,0
154,11,2020,11,7,0
154,12,2020,11,7,0
155,1,2020,36,6,2
155,2,2020,36,6,0
155,3,2020,36,6,0
155,4,2020,36,6,0
155,5,2020,36,6,0
155,6,2020,36,6,0
155,7,2020,36,6,0
155,8,2020,36,6,0
155,9,2020,36,6,0
155,10,2020,36,6,0
155,11,2020,36,6,0
155,12,2020,36,6,0
156,1,2020,11,7,0
156,2,2020,11,7,1
156,3,2020,11,7,0
156,4,2020,11,7,0
156,5,2020,11,7,1
156,6,2020,11,7,0
156,7,2020,11,7,1
156,8,2020,11,7,0
156,9,2020,11,7,1
156,10,2020,11,7,0
156,11,2020,11,7,0
156,12,2020,11,7,0
157,1,2020,11,7,0
157,2,2020,11,7,0
157,3,2020,11,7,0
157,4,2020,11,7,0
157,5,2020,11,7,0
157,6,2020,11,7,0
157,7,2020,11,7,2
157,8,2020,11,7,0
157,9,2020,11,7,0
157,10,2020,11,7,0
157,11,2020,11,7,0
157,12,2020,11,7,0
158,1,2020,11,7,0
158,2,2020,11,7,1
158,3,2020,11,7,0
158,4,2020,11,7,0
158,5,2020,11,7,0
158,6,2020,11,7,0
158,7,2020,11,7,0
158,8,2020,11,7,0
158,9,2020,11,7,0
158,10,2020,11,7,1
158,11,2020,11,7,1
158,12,2020,11,7,0
159,1,2020,35,4,0
159,2,2020,35,4,0
159,3,2020,35,4,0
159,4,2020,35,4,0
159,5,2020,35,4,0
159,6,2020,35,4,1
159,7,2020,35,4,0
159,8,2020,35,4,0
159,9,2020,35,4,0
159,10,2020,35,4,0
159,11,2020,35,4,0
159,12,2020,35,4,0
165,1,2020,33,5,0
165,2,2020,33,5,1
165,3,2020,33,5,0
165,4,2020,33,5,0
165,5,2020,33,5,0
165,6,2020,33,5,0
165,7,2020,33,5,0
165,8,2020,33,5,0
165,9,2020,33,5,0
165,10,2020,33,5,0
165,11,2020,33,5,0
165,12,2020,33,5,0
166,1,2020,33,5,1
166,2,2020,33,5,0
166,3,2020,33,5,0
166,4,2020,33,5,0
166,5,2020,33,5,0
166,6,2020,33,5,0
166,7,2020,33,5,0
166,8,2020,33,5,0
166,9,2020,33,5,0
166,10,2020,33,5,0
166,11,2020,33,5,2
166,12,2020,33,5,2
167,1,2020,33,5,0
167,2,2020,33,5,1
167,3,2020,33,5,0
167,4,2020,33,5,0
167,5,2020,33,5,0
167,6,2020,33,5,0
167,7,2020,33,5,0
167,8,2020,33,5,1
167,9,2020,33,5,0
167,10,2020,33,5,1
167,11,2020,33,5,0
167,12,2020,33,5,0
168,1,2020,28,5,0
168,2,2020,28,5,0
168,3,2020,28,5,0
168,4,2020,28,5,0
168,5,2020,28,5,0
168,6,2020,28,5,0
168,7,2020,28,5,0
168,8,2020,28,5,0
168,9,2020,28,5,0
168,10,2020,28,5,0
168,11,2020,28,5,0
168,12,2020,28,5,0
1,1,2021,5,1,1
1,2,2021,5,1,1
1,3,2021,5,1,0
1,4,2021,5,1,2
1,5,2021,5,1,1
1,6,2021,5,1,0
1,7,2021,5,1,0
1,8,2021,5,1,0
1,9,2021,5,1,0
1,10,2021,5,1,0
1,11,2021,5,1,0
1,12,2021,5,1,0
4,1,2021,5,1,2
4,2,2021,5,1,1
4,3,2021,5,1,1
4,4,2021,5,1,0
4,5,2021,5,1,0
4,6,2021,5,1,2
4,7,2021,5,1,1
4,8,2021,5,1,0
4,9,2021,5,1,0
4,10,2021,5,1,0
4,11,2021,5,1,0
4,12,2021,5,1,0
5,1,2021,5,1,13
5,2,2021,5,1,5
5,3,2021,5,1,6
5,4,2021,5,1,5
5,5,2021,5,1,6
5,6,2021,5,1,3
5,7,2021,5,1,6
5,8,2021,5,1,0
5,9,2021,5,1,0
5,10,2021,5,1,0
5,11,2021,5,1,0
5,12,2021,5,1,0
6,1,2021,4,1,0
6,2,2021,4,1,0
6,3,2021,4,1,0
6,4,2021,4,1,0
6,5,2021,4,1,0
6,6,2021,4,1,0
6,7,2021,4,1,0
6,8,2021,4,1,0
6,9,2021,4,1,0
6,10,2021,4,1,0
6,11,2021,4,1,0
6,12,2021,4,1,0
7,1,2021,5,1,0
7,2,2021,5,1,0
7,3,2021,5,1,0
7,4,2021,5,1,3
7,5,2021,5,1,1
7,6,2021,5,1,0
7,7,2021,5,1,0
7,8,2021,5,1,0
7,9,2021,5,1,0
7,10,2021,5,1,0
7,11,2021,5,1,0
7,12,2021,5,1,0
9,1,2021,2,1,6
9,2,2021,2,1,3
9,3,2021,2,1,7
9,4,2021,2,1,1
9,5,2021,2,1,3
9,6,2021,2,1,2
9,7,2021,2,1,2
9,8,2021,2,1,0
9,9,2021,2,1,0
9,10,2021,2,1,0
9,11,2021,2,1,0
9,12,2021,2,1,0
10,1,2021,2,1,0
10,2,2021,2,1,5
10,3,2021,2,1,2
10,4,2021,2,1,4
10,5,2021,2,1,1
10,6,2021,2,1,1
10,7,2021,2,1,4
10,8,2021,2,1,0
10,9,2021,2,1,0
10,10,2021,2,1,0
10,11,2021,2,1,0
10,12,2021,2,1,0
11,1,2021,23,1,0
11,2,2021,23,1,0
11,3,2021,23,1,0
11,4,2021,23,1,0
11,5,2021,23,1,0
11,6,2021,23,1,0
11,7,2021,23,1,2
11,8,2021,23,1,0
11,9,2021,23,1,0
11,10,2021,23,1,0
11,11,2021,23,1,0
11,12,2021,23,1,0
12,1,2021,19,1,10
12,2,2021,19,1,2
12,3,2021,19,1,5
12,4,2021,19,1,1
12,5,2021,19,1,1
12,6,2021,19,1,0
12,7,2021,19,1,2
12,8,2021,19,1,0
12,9,2021,19,1,0
12,10,2021,19,1,0
12,11,2021,19,1,0
12,12,2021,19,1,0
13,1,2021,19,1,0
13,2,2021,19,1,4
13,3,2021,19,1,1
13,4,2021,19,1,1
13,5,2021,19,1,0
13,6,2021,19,1,1
13,7,2021,19,1,2
13,8,2021,19,1,0
13,9,2021,19,1,0
13,10,2021,19,1,0
13,11,2021,19,1,0
13,12,2021,19,1,0
14,1,2021,23,1,3
14,2,2021,23,1,1
14,3,2021,23,1,1
14,4,2021,23,1,0
14,5,2021,23,1,0
14,6,2021,23,1,3
14,7,2021,23,1,0
14,8,2021,23,1,0
14,9,2021,23,1,0
14,10,2021,23,1,0
14,11,2021,23,1,0
14,12,2021,23,1,0
15,1,2021,23,1,0
15,2,2021,23,1,0
15,3,2021,23,1,0
15,4,2021,23,1,0
15,5,2021,23,1,3
15,6,2021,23,1,1
15,7,2021,23,1,0
15,8,2021,23,1,0
15,9,2021,23,1,0
15,10,2021,23,1,0
15,11,2021,23,1,0
15,12,2021,23,1,0
16,1,2021,31,2,3
16,2,2021,31,2,3
16,3,2021,31,2,3
16,4,2021,31,2,0
16,5,2021,31,2,3
16,6,2021,31,2,0
16,7,2021,31,2,1
16,8,2021,31,2,0
16,9,2021,31,2,0
16,10,2021,31,2,0
16,11,2021,31,2,0
16,12,2021,31,2,0
17,1,2021,4,1,1
17,2,2021,4,1,0
17,3,2021,4,1,0
17,4,2021,4,1,0
17,5,2021,4,1,0
17,6,2021,4,1,0
17,7,2021,4,1,0
17,8,2021,4,1,0
17,9,2021,4,1,0
17,10,2021,4,1,0
17,11,2021,4,1,0
17,12,2021,4,1,0
18,1,2021,6,1,4
18,2,2021,6,1,0
18,3,2021,6,1,0
18,4,2021,6,1,1
18,5,2021,6,1,0
18,6,2021,6,1,0
18,7,2021,6,1,0
18,8,2021,6,1,0
18,9,2021,6,1,0
18,10,2021,6,1,0
18,11,2021,6,1,0
18,12,2021,6,1,0
19,1,2021,6,1,1
19,2,2021,6,1,0
19,3,2021,6,1,0
19,4,2021,6,1,0
19,5,2021,6,1,0
19,6,2021,6,1,0
19,7,2021,6,1,0
19,8,2021,6,1,0
19,9,2021,6,1,0
19,10,2021,6,1,0
19,11,2021,6,1,0
19,12,2021,6,1,0
20,1,2021,6,1,0
20,2,2021,6,1,0
20,3,2021,6,1,0
20,4,2021,6,1,0
20,5,2021,6,1,1
20,6,2021,6,1,0
20,7,2021,6,1,0
20,8,2021,6,1,0
20,9,2021,6,1,0
20,10,2021,6,1,0
20,11,2021,6,1,0
20,12,2021,6,1,0
21,1,2021,22,1,2
21,2,2021,22,1,3
21,3,2021,22,1,1
21,4,2021,22,1,0
21,5,2021,22,1,1
21,6,2021,22,1,0
21,7,2021,22,1,0
21,8,2021,22,1,0
21,9,2021,22,1,0
21,10,2021,22,1,0
21,11,2021,22,1,0
21,12,2021,22,1,0
22,1,2021,16,1,0
22,2,2021,16,1,0
22,3,2021,16,1,2
22,4,2021,16,1,1
22,5,2021,16,1,2
22,6,2021,16,1,2
22,7,2021,16,1,1
22,8,2021,16,1,0
22,9,2021,16,1,0
22,10,2021,16,1,0
22,11,2021,16,1,0
22,12,2021,16,1,0
23,1,2021,3,1,1
23,2,2021,3,1,1
23,3,2021,3,1,0
23,4,2021,3,1,1
23,5,2021,3,1,0
23,6,2021,3,1,0
23,7,2021,3,1,0
23,8,2021,3,1,0
23,9,2021,3,1,0
23,10,2021,3,1,0
23,11,2021,3,1,0
23,12,2021,3,1,0
24,1,2021,3,1,1
24,2,2021,3,1,0
24,3,2021,3,1,0
24,4,2021,3,1,0
24,5,2021,3,1,0
24,6,2021,3,1,1
24,7,2021,3,1,0
24,8,2021,3,1,0
24,9,2021,3,1,0
24,10,2021,3,1,0
24,11,2021,3,1,0
24,12,2021,3,1,0
25,1,2021,3,1,0
25,2,2021,3,1,0
25,3,2021,3,1,2
25,4,2021,3,1,0
25,5,2021,3,1,0
25,6,2021,3,1,0
25,7,2021,3,1,1
25,8,2021,3,1,0
25,9,2021,3,1,0
25,10,2021,3,1,0
25,11,2021,3,1,0
25,12,2021,3,1,0
26,1,2021,3,1,0
26,2,2021,3,1,0
